id,member_id,loan_amnt,funded_amnt,term,int_rate,grade,home_ownership,loan_status
640967,820506.0,10000.0,10000.0, 36 months,  9.99%,B,RENT,Fully Paid
579989,745630.0,13000.0,13000.0, 36 months,  7.88%,A,MORTGAGE,Charged Off
510664,655484.0,4975.0,4975.0, 36 months,  7.51%,A,RENT,Charged Off
770450,972120.0,6000.0,6000.0, 36 months, 12.99%,C,MORTGAGE,Fully Paid
972820,1194801.0,12700.0,12700.0, 36 months, 17.27%,D,MORTGAGE,Fully Paid
713271,906476.0,10000.0,10000.0, 36 months, 15.65%,D,MORTGAGE,Fully Paid
358748,365520.0,8200.0,8200.0, 36 months,  8.00%,A,MORTGAGE,Fully Paid
141349,141340.0,5000.0,5000.0, 36 months, 13.12%,D,RENT,Does not meet the credit policy. Status:Fully Paid
466368,585736.0,5000.0,5000.0, 36 months, 14.61%,D,RENT,Does not meet the credit policy. Status:Fully Paid
1020805,1249589.0,10000.0,10000.0, 36 months, 12.42%,B,RENT,Fully Paid
683236,872534.0,35000.0,35000.0, 60 months, 17.14%,E,MORTGAGE,Fully Paid
356499,361822.0,3000.0,2450.0, 36 months, 14.75%,E,RENT,Does not meet the credit policy. Status:Fully Paid
551849,711140.0,12600.0,12600.0, 36 months,  5.79%,A,MORTGAGE,Fully Paid
875626,1090105.0,2500.0,2500.0, 36 months, 12.69%,B,OWN,Fully Paid
784946,988204.0,10000.0,9775.0, 36 months,  8.49%,A,RENT,Fully Paid
457776,569403.0,16000.0,16000.0, 36 months, 15.65%,D,MORTGAGE,Fully Paid
823054,1031592.0,15000.0,15000.0, 36 months,  8.49%,A,MORTGAGE,Fully Paid
822329,1030757.0,3500.0,3500.0, 36 months, 18.39%,E,RENT,Fully Paid
643848,823955.0,15000.0,15000.0, 60 months, 15.20%,D,RENT,Charged Off
592552,761018.0,19200.0,19200.0, 60 months, 13.23%,C,MORTGAGE,Fully Paid
607073,778800.0,10800.0,7150.0, 36 months,  6.91%,A,MORTGAGE,Fully Paid
1061250,1293058.0,12000.0,12000.0, 60 months, 19.03%,E,RENT,Fully Paid
520026,672243.0,8500.0,8500.0, 60 months, 13.11%,C,MORTGAGE,Charged Off
851613,1063552.0,15000.0,15000.0, 60 months, 10.99%,B,MORTGAGE,Fully Paid
382113,411172.0,11200.0,11200.0, 36 months,  9.32%,A,MORTGAGE,Fully Paid
682254,871393.0,2100.0,2100.0, 36 months, 13.43%,C,RENT,Fully Paid
554759,714554.0,7200.0,7200.0, 60 months, 11.86%,B,MORTGAGE,Does not meet the credit policy. Status:Charged Off
490022,625501.0,5000.0,5000.0, 36 months, 14.96%,D,RENT,Fully Paid
468072,589329.0,10400.0,10400.0, 36 months, 19.47%,F,MORTGAGE,Fully Paid
555894,715872.0,8000.0,8000.0, 36 months, 13.61%,C,MORTGAGE,Fully Paid
375272,397336.0,20000.0,20000.0, 36 months, 14.42%,D,RENT,Fully Paid
996679,1221730.0,7000.0,7000.0, 36 months, 13.49%,C,RENT,Fully Paid
664211,849302.0,6500.0,6500.0, 36 months,  7.29%,A,MORTGAGE,Fully Paid
344655,344652.0,7000.0,7000.0, 36 months, 11.66%,C,OWN,Fully Paid
585604,752387.0,2000.0,2000.0, 36 months, 14.72%,C,MORTGAGE,Does not meet the credit policy. Status:Charged Off
363433,373406.0,5000.0,5000.0, 36 months, 13.79%,C,RENT,Fully Paid
784865,988111.0,25000.0,25000.0, 60 months, 14.79%,C,RENT,Fully Paid
435184,519870.0,15000.0,15000.0, 36 months, 11.48%,B,MORTGAGE,Fully Paid
495701,634987.0,4200.0,4200.0, 36 months, 13.11%,C,MORTGAGE,Fully Paid
718201,912381.0,3500.0,3500.0, 60 months, 16.77%,E,RENT,Fully Paid
551528,710737.0,7200.0,7200.0, 36 months, 14.35%,C,OWN,Fully Paid
453967,561748.0,5500.0,5500.0, 36 months, 13.92%,C,MORTGAGE,Fully Paid
900506,1121057.0,8400.0,8400.0, 36 months, 12.69%,B,MORTGAGE,Fully Paid
996255,1220872.0,12000.0,12000.0, 60 months, 16.77%,D,MORTGAGE,Charged Off
827549,1036508.0,22000.0,22000.0, 60 months, 15.23%,C,MORTGAGE,Fully Paid
1071570,1306721.0,5375.0,5375.0, 60 months, 12.69%,B,RENT,Charged Off
679950,868610.0,5000.0,5000.0, 36 months, 13.80%,C,RENT,Fully Paid
608734,780870.0,24000.0,24000.0, 60 months, 18.91%,F,MORTGAGE,Fully Paid
521901,674966.0,1000.0,1000.0, 36 months, 10.25%,B,RENT,Fully Paid
371685,389813.0,8000.0,8000.0, 36 months,  9.32%,A,MORTGAGE,Fully Paid
1057515,1289079.0,20000.0,20000.0, 60 months, 16.77%,D,RENT,Fully Paid
550075,709071.0,6250.0,6250.0, 60 months, 15.21%,D,MORTGAGE,Fully Paid
444805,542697.0,13800.0,13800.0, 36 months, 11.83%,B,RENT,Fully Paid
866493,1079957.0,7500.0,7500.0, 36 months,  9.99%,B,RENT,Charged Off
608575,780680.0,12000.0,7500.0, 60 months,  5.79%,A,MORTGAGE,Fully Paid
1007539,1234147.0,7000.0,7000.0, 36 months,  6.03%,A,MORTGAGE,Fully Paid
661743,846275.0,7000.0,7000.0, 60 months, 13.80%,C,RENT,Fully Paid
889991,1106615.0,24000.0,24000.0, 60 months, 13.49%,C,MORTGAGE,Fully Paid
884211,1099675.0,5300.0,5300.0, 60 months, 16.77%,D,OWN,Fully Paid
646399,827055.0,8500.0,8500.0, 36 months,  6.17%,A,RENT,Fully Paid
655377,838201.0,16000.0,16000.0, 36 months,  9.63%,B,MORTGAGE,Fully Paid
692016,882641.0,3600.0,3600.0, 36 months,  5.42%,A,MORTGAGE,Fully Paid
834105,1043914.0,35000.0,35000.0, 60 months, 10.99%,B,MORTGAGE,Fully Paid
592895,761417.0,16000.0,16000.0, 60 months, 19.79%,F,MORTGAGE,Does not meet the credit policy. Status:Charged Off
862264,1075294.0,7000.0,7000.0, 36 months, 10.99%,B,RENT,Fully Paid
1062701,1294981.0,7000.0,7000.0, 36 months, 11.71%,B,RENT,Fully Paid
1064323,1298326.0,15000.0,15000.0, 36 months, 14.65%,C,MORTGAGE,Fully Paid
445934,544945.0,15000.0,15000.0, 36 months, 16.00%,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
526902,681589.0,20000.0,12700.0, 60 months, 11.86%,B,RENT,Fully Paid
793282,997780.0,15000.0,15000.0, 36 months,  9.99%,B,MORTGAGE,Fully Paid
676308,864273.0,2725.0,2725.0, 36 months, 10.74%,B,RENT,Fully Paid
480707,611174.0,13000.0,13000.0, 36 months, 14.59%,D,RENT,Fully Paid
842421,1053095.0,10000.0,10000.0, 36 months,  8.49%,A,MORTGAGE,Fully Paid
347689,347987.0,2500.0,1600.0, 36 months,  8.63%,A,RENT,Fully Paid
755161,924765.0,4800.0,4800.0, 60 months, 21.74%,F,RENT,Fully Paid
612559,785453.0,10000.0,10000.0, 60 months, 17.43%,E,RENT,Fully Paid
613238,786253.0,4000.0,4000.0, 36 months,  5.79%,A,RENT,Fully Paid
1016001,1243481.0,4500.0,4500.0, 36 months,  6.62%,A,RENT,Fully Paid
824151,1032786.0,1600.0,1600.0, 36 months, 15.62%,D,RENT,Charged Off
997047,1217775.0,5300.0,5300.0, 36 months, 19.91%,E,MORTGAGE,Fully Paid
486659,620238.0,14000.0,14000.0, 36 months,  7.88%,A,MORTGAGE,Fully Paid
768211,969435.0,35000.0,24800.0, 36 months, 16.11%,C,RENT,Fully Paid
347434,347974.0,4000.0,4000.0, 36 months, 11.34%,C,RENT,Fully Paid
446499,546117.0,5000.0,5000.0, 36 months, 15.65%,D,RENT,Charged Off
722076,916856.0,2425.0,2425.0, 36 months,  5.42%,A,RENT,Fully Paid
637086,816113.0,5750.0,5750.0, 60 months,  9.99%,B,MORTGAGE,Fully Paid
998983,1224363.0,17500.0,17500.0, 60 months, 19.03%,E,RENT,Fully Paid
375187,397151.0,3000.0,3000.0, 36 months, 12.21%,B,RENT,Fully Paid
566852,729245.0,1500.0,1500.0, 36 months, 10.38%,B,RENT,Fully Paid
421628,495691.0,5400.0,5400.0, 36 months, 12.53%,C,MORTGAGE,Fully Paid
879929,1094865.0,24600.0,22700.0, 60 months, 17.58%,D,RENT,Fully Paid
765508,966405.0,4400.0,4400.0, 36 months, 11.99%,B,RENT,Fully Paid
534867,691222.0,13750.0,13750.0, 60 months, 16.32%,D,OWN,Fully Paid
488445,622939.0,4500.0,4500.0, 36 months, 13.11%,C,RENT,Fully Paid
389844,424365.0,11500.0,11500.0, 36 months, 13.79%,C,MORTGAGE,Fully Paid
866216,1079620.0,3000.0,3000.0, 60 months,  8.49%,A,MORTGAGE,Fully Paid
369903,386202.0,15000.0,15000.0, 36 months, 16.63%,E,MORTGAGE,Does not meet the credit policy. Status:Charged Off
602589,773168.0,3700.0,3700.0, 36 months,  9.62%,B,RENT,Fully Paid
375981,398714.0,4800.0,4800.0, 36 months, 16.95%,E,RENT,Charged Off
622381,797656.0,4000.0,4000.0, 36 months,  6.54%,A,RENT,Fully Paid
681074,870026.0,15000.0,15000.0, 60 months, 20.11%,G,RENT,Fully Paid
670901,857727.0,10000.0,10000.0, 36 months,  5.42%,A,MORTGAGE,Fully Paid
752703,952304.0,7200.0,7200.0, 60 months, 12.99%,C,RENT,Fully Paid
1053617,1285211.0,10000.0,10000.0, 36 months,  6.62%,A,RENT,Fully Paid
92440,92423.0,5000.0,5000.0, 36 months,  7.43%,A,MORTGAGE,Fully Paid
802539,1008203.0,28000.0,28000.0, 60 months, 19.29%,E,RENT,Fully Paid
382086,411122.0,4000.0,4000.0, 36 months, 12.84%,C,RENT,Fully Paid
566162,728319.0,4000.0,4000.0, 60 months, 13.98%,C,RENT,Fully Paid
743406,941658.0,8000.0,8000.0, 60 months, 15.99%,D,RENT,Fully Paid
788464,992172.0,17000.0,17000.0, 36 months,  9.99%,B,RENT,Fully Paid
146671,146655.0,25000.0,25000.0, 36 months,  9.64%,B,MORTGAGE,Fully Paid
890516,1107127.0,20000.0,20000.0, 36 months,  7.51%,A,MORTGAGE,Fully Paid
154956,154947.0,6625.0,6625.0, 36 months, 14.38%,E,RENT,Does not meet the credit policy. Status:Fully Paid
872605,1086810.0,13200.0,13200.0, 60 months, 14.79%,C,MORTGAGE,Fully Paid
890406,1107041.0,6000.0,6000.0, 36 months,  6.03%,A,RENT,Fully Paid
575753,740512.0,25000.0,15400.0, 60 months, 13.98%,C,MORTGAGE,Fully Paid
611507,784194.0,13200.0,10400.0, 60 months, 18.17%,F,MORTGAGE,Fully Paid
816822,1024594.0,22400.0,22400.0, 36 months, 12.99%,C,RENT,Fully Paid
712117,905169.0,8000.0,8000.0, 36 months, 16.02%,D,RENT,Fully Paid
531450,687081.0,11000.0,11000.0, 36 months,  7.88%,A,MORTGAGE,Fully Paid
492484,629872.0,12000.0,12000.0, 36 months, 13.11%,C,MORTGAGE,Fully Paid
149573,149548.0,2000.0,2000.0, 36 months, 12.80%,D,RENT,Does not meet the credit policy. Status:Charged Off
999074,1224465.0,35000.0,35000.0, 60 months, 19.03%,E,MORTGAGE,Fully Paid
989612,1213779.0,12000.0,12000.0, 36 months, 10.65%,B,RENT,Fully Paid
375266,397324.0,1200.0,1200.0, 36 months, 11.89%,B,RENT,Fully Paid
633355,811417.0,3200.0,3200.0, 36 months, 16.69%,E,OWN,Does not meet the credit policy. Status:Fully Paid
669400,855893.0,9950.0,9950.0, 36 months,  7.29%,A,MORTGAGE,Fully Paid
638663,818084.0,12000.0,12000.0, 36 months, 14.46%,D,RENT,Fully Paid
528329,683281.0,5500.0,5500.0, 60 months, 10.74%,B,RENT,Fully Paid
395514,435118.0,5500.0,5500.0, 36 months, 15.68%,E,MORTGAGE,Fully Paid
522691,676110.0,10000.0,10000.0, 60 months, 17.56%,E,MORTGAGE,Charged Off
771059,972795.0,3000.0,3000.0, 36 months, 11.49%,B,RENT,Charged Off
766784,967809.0,10000.0,10000.0, 36 months,  7.49%,A,RENT,Fully Paid
984640,1207877.0,16000.0,16000.0, 60 months, 11.71%,B,RENT,Fully Paid
997339,1222442.0,14000.0,14000.0, 60 months, 15.27%,C,RENT,Fully Paid
291037,291033.0,9500.0,9500.0, 36 months, 11.66%,C,MORTGAGE,Fully Paid
407782,457428.0,1800.0,1800.0, 36 months, 11.26%,B,RENT,Fully Paid
805365,1011382.0,3000.0,3000.0, 60 months, 11.99%,B,MORTGAGE,Fully Paid
971921,1193680.0,15000.0,15000.0, 36 months, 16.77%,D,MORTGAGE,Fully Paid
721195,915731.0,20000.0,20000.0, 60 months, 10.74%,B,RENT,Charged Off
604007,774991.0,18000.0,18000.0, 36 months, 13.72%,C,MORTGAGE,Charged Off
577815,742988.0,20000.0,20000.0, 36 months, 19.04%,F,RENT,Does not meet the credit policy. Status:Charged Off
753854,953539.0,24000.0,15250.0, 60 months, 19.29%,E,MORTGAGE,Fully Paid
966311,1187182.0,12000.0,12000.0, 36 months,  8.90%,A,RENT,Fully Paid
972576,1194529.0,35000.0,35000.0, 60 months, 22.35%,F,MORTGAGE,Fully Paid
805151,1011136.0,9000.0,9000.0, 60 months, 10.99%,B,MORTGAGE,Fully Paid
630351,807597.0,2000.0,2000.0, 36 months,  6.91%,A,RENT,Fully Paid
605373,776623.0,7500.0,7500.0, 36 months, 12.98%,C,RENT,Fully Paid
386647,419069.0,1750.0,1750.0, 36 months, 20.11%,G,OWN,Does not meet the credit policy. Status:Fully Paid
701951,893786.0,10000.0,10000.0, 36 months,  5.42%,A,RENT,Fully Paid
425898,502263.0,8000.0,8000.0, 36 months, 11.26%,B,MORTGAGE,Fully Paid
469115,591378.0,20000.0,20000.0, 36 months, 14.96%,D,MORTGAGE,Fully Paid
1007126,1233502.0,25000.0,25000.0, 60 months, 12.42%,B,MORTGAGE,Current
837450,1047576.0,12000.0,12000.0, 60 months, 15.23%,C,MORTGAGE,Fully Paid
534444,690722.0,1500.0,1500.0, 36 months, 14.35%,C,RENT,Fully Paid
817202,1025000.0,17000.0,11425.0, 60 months, 18.39%,E,RENT,Fully Paid
607148,778892.0,12000.0,8700.0, 60 months,  8.88%,B,RENT,Fully Paid
635182,813684.0,12450.0,12450.0, 60 months,  9.62%,B,MORTGAGE,Fully Paid
634404,812719.0,11000.0,11000.0, 36 months,  5.79%,A,RENT,Fully Paid
379995,406961.0,5000.0,5000.0, 36 months,  7.68%,A,MORTGAGE,Fully Paid
405274,452852.0,25000.0,25000.0, 36 months, 11.26%,B,MORTGAGE,Charged Off
618934,793340.0,18000.0,12800.0, 36 months,  5.79%,A,MORTGAGE,Fully Paid
776214,978538.0,4000.0,4000.0, 36 months,  7.49%,A,RENT,Fully Paid
112496,112493.0,3000.0,3000.0, 36 months, 11.86%,D,MORTGAGE,Fully Paid
271434,267196.0,11000.0,11000.0, 36 months, 11.97%,C,RENT,Fully Paid
725085,920290.0,15000.0,15000.0, 36 months, 10.00%,B,MORTGAGE,Fully Paid
688289,878414.0,25000.0,25000.0, 36 months, 13.43%,C,RENT,Fully Paid
549838,708804.0,11675.0,11675.0, 60 months, 15.95%,D,MORTGAGE,Fully Paid
571753,735459.0,10000.0,10000.0, 36 months,  7.51%,A,RENT,Fully Paid
726854,922318.0,24000.0,24000.0, 60 months, 12.68%,C,MORTGAGE,Fully Paid
611779,784492.0,10000.0,6375.0, 36 months,  6.54%,A,RENT,Fully Paid
616689,790699.0,22000.0,22000.0, 36 months, 13.72%,C,MORTGAGE,Fully Paid
832373,1041747.0,8000.0,8000.0, 36 months, 11.49%,B,RENT,Fully Paid
622000,797177.0,12000.0,12000.0, 36 months,  8.88%,B,RENT,Fully Paid
868212,1081899.0,6800.0,6800.0, 36 months,  6.03%,A,RENT,Fully Paid
825936,1034770.0,6700.0,6700.0, 36 months,  9.99%,B,MORTGAGE,Fully Paid
670575,857273.0,16200.0,16200.0, 60 months, 17.14%,E,RENT,Charged Off
1003040,1229314.0,15000.0,15000.0, 36 months,  7.90%,A,MORTGAGE,Fully Paid
519281,671319.0,24250.0,24250.0, 36 months, 14.22%,C,MORTGAGE,Charged Off
779812,982577.0,9775.0,9775.0, 60 months, 12.87%,C,MORTGAGE,Fully Paid
770031,971602.0,1200.0,1200.0, 36 months,  5.99%,A,RENT,Fully Paid
633643,811765.0,6000.0,6000.0, 36 months, 13.35%,C,RENT,Charged Off
1065698,1299812.0,13250.0,13250.0, 36 months, 11.71%,B,OWN,Fully Paid
723487,918478.0,27300.0,27300.0, 60 months, 17.51%,E,RENT,Charged Off
1069410,1303652.0,21000.0,21000.0, 60 months, 19.91%,E,RENT,Charged Off
860155,1072950.0,6500.0,6500.0, 36 months, 10.99%,B,RENT,Fully Paid
534968,691339.0,10000.0,10000.0, 36 months, 16.32%,D,RENT,Fully Paid
870177,1084091.0,13600.0,13600.0, 36 months, 10.99%,B,OWN,Fully Paid
1040121,1270094.0,10000.0,10000.0, 36 months, 11.71%,B,RENT,Fully Paid
728199,923807.0,6000.0,6000.0, 36 months,  7.66%,A,MORTGAGE,Fully Paid
176062,176043.0,2800.0,2800.0, 36 months, 12.17%,D,MORTGAGE,Charged Off
999816,1225200.0,16000.0,16000.0, 60 months, 15.27%,C,MORTGAGE,Charged Off
756269,940020.0,25000.0,16275.0, 36 months,  8.49%,A,OWN,Fully Paid
990469,1214451.0,17000.0,17000.0, 60 months, 10.65%,B,MORTGAGE,Fully Paid
990687,1214678.0,3600.0,3600.0, 36 months, 17.27%,D,MORTGAGE,Charged Off
707300,899632.0,3600.0,3600.0, 36 months, 13.43%,C,RENT,Charged Off
718412,912622.0,6000.0,6000.0, 60 months, 13.06%,C,RENT,Fully Paid
681261,870242.0,10000.0,10000.0, 60 months, 17.14%,E,MORTGAGE,Fully Paid
351055,353487.0,7500.0,7500.0, 36 months,  8.63%,A,RENT,Fully Paid
1049310,1280725.0,7500.0,7500.0, 36 months,  7.51%,A,MORTGAGE,Fully Paid
446898,546964.0,5000.0,5000.0, 36 months, 12.87%,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
517764,669197.0,12000.0,12000.0, 36 months, 13.85%,C,RENT,Does not meet the credit policy. Status:Charged Off
615822,789670.0,12000.0,12000.0, 36 months, 12.61%,C,OWN,Fully Paid
146641,146626.0,8000.0,8000.0, 36 months, 11.86%,D,RENT,Fully Paid
449526,552184.0,18000.0,18000.0, 36 months, 15.65%,D,MORTGAGE,Fully Paid
429971,509649.0,14400.0,14400.0, 36 months,  9.32%,A,MORTGAGE,Fully Paid
870112,1084002.0,30000.0,30000.0, 36 months, 16.49%,D,RENT,Fully Paid
354101,358021.0,4900.0,3475.0, 36 months, 10.96%,B,MORTGAGE,Charged Off
835325,1045245.0,16000.0,16000.0, 36 months,  5.99%,A,MORTGAGE,Fully Paid
588584,756177.0,10500.0,10500.0, 60 months, 13.23%,C,RENT,Fully Paid
1056133,1287708.0,18000.0,18000.0, 60 months, 14.65%,C,MORTGAGE,Current
517133,668351.0,2000.0,2000.0, 36 months, 13.85%,C,RENT,Fully Paid
972460,1194418.0,7500.0,7500.0, 36 months,  7.90%,A,OWN,Fully Paid
999335,1224712.0,32000.0,32000.0, 36 months, 19.03%,E,MORTGAGE,Fully Paid
287421,287409.0,9500.0,9500.0, 36 months, 11.66%,C,RENT,Charged Off
1016313,1244019.0,3000.0,3000.0, 36 months, 19.91%,E,MORTGAGE,Fully Paid
973232,1195236.0,5000.0,5000.0, 36 months,  6.03%,A,RENT,Fully Paid
880286,1095260.0,28000.0,28000.0, 60 months, 21.28%,F,RENT,Charged Off
868396,1082172.0,4000.0,4000.0, 36 months, 18.79%,E,RENT,Fully Paid
730424,926381.0,35000.0,32000.0, 60 months, 21.59%,G,RENT,Fully Paid
565659,727710.0,20000.0,20000.0, 36 months, 10.75%,B,MORTGAGE,Fully Paid
892304,1109242.0,21000.0,21000.0, 60 months, 19.42%,E,MORTGAGE,Fully Paid
576077,740894.0,12000.0,12000.0, 36 months, 10.75%,B,MORTGAGE,Charged Off
767746,968902.0,4500.0,4500.0, 36 months,  7.49%,A,MORTGAGE,Fully Paid
790593,994759.0,15000.0,15000.0, 36 months,  8.49%,A,MORTGAGE,Fully Paid
874326,1088735.0,20000.0,20000.0, 60 months, 20.25%,F,MORTGAGE,Fully Paid
802236,1007871.0,22000.0,22000.0, 60 months, 13.49%,C,MORTGAGE,Fully Paid
744339,942808.0,4000.0,4000.0, 36 months,  5.42%,A,MORTGAGE,Fully Paid
617225,791349.0,7200.0,7200.0, 60 months, 12.61%,C,RENT,Fully Paid
893194,1110261.0,10000.0,10000.0, 36 months,  7.90%,A,RENT,Fully Paid
741434,939315.0,1000.0,1000.0, 36 months, 10.99%,B,MORTGAGE,Fully Paid
439782,531758.0,7500.0,7500.0, 36 months, 15.65%,D,RENT,Fully Paid
680291,869055.0,10000.0,10000.0, 36 months, 11.11%,B,RENT,Fully Paid
451601,556540.0,10000.0,10000.0, 36 months, 13.57%,C,RENT,Fully Paid
837434,1023099.0,20000.0,20000.0, 60 months, 18.39%,E,RENT,Charged Off
831431,1017410.0,8500.0,8500.0, 36 months,  7.49%,A,RENT,Fully Paid
719166,913478.0,14000.0,14000.0, 60 months, 18.25%,F,RENT,Charged Off
1012136,1239258.0,25500.0,25500.0, 60 months, 14.65%,C,MORTGAGE,Charged Off
545640,703709.0,8000.0,8000.0, 60 months, 10.38%,B,MORTGAGE,Fully Paid
556944,717107.0,1500.0,1500.0, 36 months, 19.41%,F,RENT,Fully Paid
562611,723927.0,16500.0,16500.0, 36 months, 14.72%,C,RENT,Fully Paid
1048572,1279521.0,12000.0,12000.0, 60 months, 19.03%,E,MORTGAGE,Charged Off
983890,1207254.0,21000.0,21000.0, 60 months, 22.74%,G,MORTGAGE,Charged Off
892757,1109821.0,20000.0,20000.0, 60 months, 13.49%,C,RENT,Fully Paid
555528,712468.0,13000.0,13000.0, 36 months, 13.23%,C,MORTGAGE,Fully Paid
811685,1018756.0,6000.0,6000.0, 36 months, 11.99%,B,MORTGAGE,Fully Paid
830119,1039265.0,10625.0,10625.0, 36 months, 13.99%,C,MORTGAGE,Fully Paid
774454,962218.0,29000.0,29000.0, 60 months, 20.99%,F,MORTGAGE,Charged Off
651301,833147.0,8000.0,8000.0, 60 months, 18.25%,F,MORTGAGE,Fully Paid
554466,714228.0,25000.0,25000.0, 36 months, 11.49%,B,MORTGAGE,Fully Paid
788495,992223.0,25000.0,17300.0, 60 months, 15.23%,C,MORTGAGE,Fully Paid
596327,765533.0,5000.0,5000.0, 36 months, 11.12%,B,RENT,Fully Paid
438233,527611.0,3000.0,3000.0, 36 months, 12.53%,B,RENT,Fully Paid
1004545,1231197.0,4000.0,4000.0, 36 months, 12.42%,B,RENT,Fully Paid
826872,1035783.0,6000.0,6000.0, 36 months,  5.99%,A,MORTGAGE,Fully Paid
855474,1055414.0,7500.0,7500.0, 36 months,  5.42%,A,RENT,Fully Paid
365335,376313.0,10000.0,10000.0, 36 months,  9.32%,A,MORTGAGE,Fully Paid
734296,930801.0,3500.0,3500.0, 36 months, 10.74%,B,RENT,Fully Paid
356887,362451.0,2000.0,2000.0, 36 months, 14.43%,E,MORTGAGE,Does not meet the credit policy. Status:Charged Off
772289,974206.0,19000.0,19000.0, 60 months, 13.49%,C,MORTGAGE,Fully Paid
534370,690634.0,6000.0,6000.0, 36 months, 11.86%,B,MORTGAGE,Fully Paid
631188,808611.0,10000.0,10000.0, 36 months,  6.17%,A,MORTGAGE,Fully Paid
348379,349450.0,2000.0,2000.0, 36 months, 15.45%,E,RENT,Does not meet the credit policy. Status:Fully Paid
1068232,1302622.0,12000.0,12000.0, 36 months, 11.71%,B,MORTGAGE,Fully Paid
665789,851235.0,9600.0,9600.0, 36 months,  7.66%,A,MORTGAGE,Fully Paid
786131,989493.0,7500.0,7500.0, 36 months,  9.99%,B,RENT,Fully Paid
361399,369841.0,1000.0,1000.0, 36 months, 14.30%,D,RENT,Fully Paid
1057384,1288940.0,32000.0,32000.0, 36 months,  6.62%,A,RENT,Fully Paid
823399,1031963.0,3000.0,3000.0, 36 months,  6.99%,A,MORTGAGE,Fully Paid
771744,973546.0,11000.0,11000.0, 36 months, 15.62%,D,RENT,Fully Paid
625793,801947.0,7000.0,7000.0, 36 months,  9.62%,B,RENT,Fully Paid
484353,616634.0,6850.0,6850.0, 36 months,  7.14%,A,RENT,Fully Paid
968672,1098976.0,35000.0,35000.0, 60 months, 18.64%,E,MORTGAGE,Charged Off
514648,665257.0,16750.0,16750.0, 36 months, 14.96%,D,RENT,Fully Paid
223686,223617.0,24000.0,24000.0, 36 months, 12.99%,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
571347,734940.0,10000.0,10000.0, 36 months,  7.51%,A,MORTGAGE,Fully Paid
392812,430022.0,9000.0,9000.0, 36 months, 13.79%,C,RENT,Fully Paid
287875,287758.0,9000.0,9000.0, 36 months, 11.03%,C,MORTGAGE,Charged Off
1041285,1271519.0,5000.0,5000.0, 60 months, 11.71%,B,MORTGAGE,Current
298946,298943.0,6000.0,6000.0, 36 months, 12.92%,D,MORTGAGE,Fully Paid
789895,993878.0,12000.0,12000.0, 60 months, 12.99%,C,MORTGAGE,Fully Paid
71623,70735.0,6500.0,6500.0, 36 months,  8.38%,A,NONE,Does not meet the credit policy. Status:Fully Paid
1045417,1275824.0,4000.0,4000.0, 36 months,  7.90%,A,MORTGAGE,Fully Paid
1044083,1274423.0,12000.0,12000.0, 36 months, 12.69%,B,RENT,Fully Paid
648886,830149.0,20000.0,20000.0, 36 months, 13.06%,C,MORTGAGE,Fully Paid
485665,618796.0,9000.0,9000.0, 36 months, 12.73%,C,RENT,Charged Off
111307,105982.0,12000.0,12000.0, 36 months, 12.49%,D,OWN,Fully Paid
664666,849855.0,8775.0,8775.0, 36 months,  7.29%,A,RENT,Fully Paid
1071570,1306721.0,5375.0,5375.0, 60 months, 12.69%,B,RENT,Charged Off
728452,924139.0,30000.0,30000.0, 60 months, 15.65%,D,MORTGAGE,Fully Paid
628821,805694.0,4800.0,4800.0, 36 months, 13.35%,C,RENT,Fully Paid
842372,1053043.0,20000.0,20000.0, 60 months, 12.99%,C,RENT,Fully Paid
1034721,1264519.0,19800.0,19800.0, 60 months, 11.71%,B,MORTGAGE,Fully Paid
634158,812421.0,6500.0,6500.0, 60 months, 16.32%,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
987733,1211971.0,12600.0,12600.0, 60 months, 16.77%,D,RENT,Fully Paid
453543,560818.0,7600.0,7600.0, 36 months,  8.59%,A,OWN,Fully Paid
863704,1076796.0,21000.0,21000.0, 36 months, 11.99%,B,MORTGAGE,Fully Paid
1049945,1281355.0,4000.0,4000.0, 36 months, 12.42%,B,MORTGAGE,Fully Paid
655951,838959.0,8000.0,8000.0, 36 months,  7.66%,A,RENT,Fully Paid
552953,639837.0,15000.0,15000.0, 36 months, 14.35%,C,RENT,Fully Paid
769491,970957.0,7150.0,7150.0, 36 months, 15.99%,D,RENT,Charged Off
485362,618316.0,10000.0,10000.0, 36 months, 10.99%,B,MORTGAGE,Fully Paid
567508,730066.0,5000.0,5000.0, 36 months, 16.32%,D,RENT,Fully Paid
419110,491613.0,23475.0,23475.0, 36 months, 11.58%,B,RENT,Fully Paid
540070,697276.0,15000.0,15000.0, 36 months,  7.88%,A,MORTGAGE,Fully Paid
232621,232580.0,12000.0,12000.0, 36 months, 14.25%,E,RENT,Does not meet the credit policy. Status:Charged Off
476515,603681.0,2000.0,2000.0, 36 months, 12.87%,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
706024,898129.0,9600.0,9600.0, 60 months, 10.37%,B,MORTGAGE,Fully Paid
501133,640522.0,14400.0,14400.0, 36 months, 15.70%,D,RENT,Fully Paid
